Id,Street_name,Street_number,District,Sq_mt_built,Sq_mt_useful,N_rooms,N_bathrooms,N_floors,Price,Has_parking_included,Built_year
4623,Calle DEL PINGÜINO,,2048.47 €/m2) - District 3: Carabanchel,75,,3,1,,169900,YES,1/1/1971
4607,Calle María Odiaga,,1980.04 €/m2) - District 3: Carabanchel,70,60,3,1,,110000,NO,1/1/1962
4604,Calle del Chimbo,,1964.55 €/m2) - District 3: Carabanchel,78,65,2,1,,170000,NO,1/1/1966
4603,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,86,81,3,1,,169000,NO,1/1/1964
4602,Calle Besolla,,1964.55 €/m2) - District 3: Carabanchel,108,100,4,2,,155000,NO,1/1/1972
4601,Glorieta Marqués de Vadillo,,2323.93 €/m2) - District 3: Carabanchel,99,,1,1,,399900,NO,1/1/1959
4600,Calle del Chimbo,,1964.55 €/m2) - District 3: Carabanchel,73,70,3,1,,150000,NO,1/1/1966
4598,Calle Paulina Odiaga,,2323.93 €/m2) - District 3: Carabanchel,57,,3,1,,149000,NO,1/1/1952
4594,Calle del Pepion,,3120.54 €/m2) - District 3: Carabanchel,137,109,3,2,,369000,NO,1/1/2006
4593,Calle del General Ricardos,,2048.47 €/m2) - District 3: Carabanchel,87,,3,1,,200000,NO,1/1/1967
4592,Calle del Espinar,,2048.47 €/m2) - District 3: Carabanchel,65,,2,1,,115000,NO,1/1/1955
4591,Calle Papagayo,,1964.55 €/m2) - District 3: Carabanchel,79,60,2,2,,165000,NO,1/1/2005
4590,san clemente,,1980.04 €/m2) - District 3: Carabanchel,75,,3,1,,99500,NO,1/1/1963
4587,Calle Eulalia Paíno,,1964.55 €/m2) - District 3: Carabanchel,80,75,3,1,,145000,NO,1/1/1963
4586,Calle del Parque Eugenia de Montijo,,2048.47 €/m2) - District 3: Carabanchel,80,75,3,1,,179900,NO,1/1/1971
4585,Calle Juan José Bautista,,2323.93 €/m2) - District 3: Carabanchel,74,62,3,1,,106000,NO,1/1/1965
4584,Calle Pingüino,,2048.47 €/m2) - District 3: Carabanchel,58,,2,1,,168000,NO,1/1/1971
4578,Calle de Matilde Hernández,,2048.47 €/m2) - District 3: Carabanchel,60,,2,1,,260000,NO,1/1/1976
4577,Calle del General Ricardos,,2323.93 €/m2) - District 3: Carabanchel,77,66,2,2,,218000,NO,1/1/1995
4576,Calle de la Duquesa de Tamames,,1886.6 €/m2) - District 3: Carabanchel,86,,3,1,,137000,NO,1/1/1969
4575,Calle Jacobinia,,2048.47 €/m2) - District 3: Carabanchel,69,68,3,1,,207000,NO,1/1/1972
4573,Calle Abella,,1886.6 €/m2) - District 3: Carabanchel,58,,3,1,,125000,NO,1/1/1961
4572,Calle CLARINETES,,3120.54 €/m2) - District 3: Carabanchel,106,,2,2,,290000,YES,1/1/2007
4569,Calle del Arroyo Opañel,11,2235.32 €/m2) - District 3: Carabanchel,132,110,2,2,,180000,NO,1/1/1978
4567,DIARIO DE LA NACION,,1980.04 €/m2) - District 3: Carabanchel,117,,3,1,,250000,YES,1/1/1973
4565,Calle del Espinar,,2048.47 €/m2) - District 3: Carabanchel,60,58,2,1,,112000,NO,1/1/1962
4564,Calle de Saturnino Tejera. Madrid,,2048.47 €/m2) - District 3: Carabanchel,60,56,2,1,,135000,NO,1/1/1967
4562,Calle Humanitarias,,2048.47 €/m2) - District 3: Carabanchel,77,,3,1,,149000,NO,1/1/1969
4561,Calle Alférez Juan Usera,,2323.93 €/m2) - District 3: Carabanchel,96,86,3,2,2,269000,NO,1/1/1950
4560,Calle General Ricardos. Madrid,,2048.47 €/m2) - District 3: Carabanchel,92,,3,1,,171000,NO,1/1/1955
4555,Paseo de Santa María de la Cabeza,128,2527.59 €/m2) - District 3: Carabanchel,78,,3,1,,210000,NO,1/1/1970
4554,Calle del Chimbo,,1964.55 €/m2) - District 3: Carabanchel,73,66,3,1,,139900,NO,1/1/1959
4553,Calle Cristóbal Aguilera,,2048.47 €/m2) - District 3: Carabanchel,52,,2,1,,108000,NO,1/1/1969
4550,general ricardos,,2235.32 €/m2) - District 3: Carabanchel,83,68,3,1,,177260,NO,1/1/1966
4549,Pelicano,,1964.55 €/m2) - District 3: Carabanchel,89,80,3,1,,129000,NO,1/1/1965
4548,Calle Jabirú,,2048.47 €/m2) - District 3: Carabanchel,75,69,2,1,,110000,NO,1/1/1958
4547,Calle de Matilde Hernández,,2048.47 €/m2) - District 3: Carabanchel,60,,2,1,,260000,NO,1/1/1976
4546,Calle Antonio Romero,6,1964.55 €/m2) - District 3: Carabanchel,119,96,3,2,,299000,YES,1/1/2002
4545,POLAN,2,1964.55 €/m2) - District 3: Carabanchel,144,105,3,2,,298000,YES,1/1/2003
4544,Calle Catedral de Cuenca,,3120.54 €/m2) - District 3: Carabanchel,147,95,3,2,,450000,YES,1/1/2004
4543,Plaza de Anozibar,,1980.04 €/m2) - District 3: Carabanchel,115,,3,2,,152000,NO,1/1/1982
4542,Calle de Eugenia de Montijo,55,1980.04 €/m2) - District 3: Carabanchel,80,,2,2,,249000,YES,1/1/2001
4541,Calle Reinosa,,2048.47 €/m2) - District 3: Carabanchel,93,76,3,1,,195000,NO,1/1/1976
4540,Calle Cabo Nicolás Mur,,2323.93 €/m2) - District 3: Carabanchel,85,66,3,1,,170000,NO,1/1/1992
4537,Calle del General Ricardos,,2235.32 €/m2) - District 3: Carabanchel,83,68,3,1,,177260,NO,1/1/1966
4534,Urgel,,2323.93 €/m2) - District 3: Carabanchel,58,,2,1,,140000,NO,1/1/2020
4533,Avenida del Euro,,3120.54 €/m2) - District 3: Carabanchel,102,96,3,2,,315000,YES,1/1/2003
4532,Avenida del Manzanares,,2323.93 €/m2) - District 3: Carabanchel,115,97,4,2,,333000,NO,1/1/1964
4525,Calle de Albox,,1980.04 €/m2) - District 3: Carabanchel,124,75,3,2,,318500,YES,1/1/2003
4518,Calle Fernando Díaz de Mendoza,46,2527.59 €/m2) - District 3: Carabanchel,73,70,3,1,,160000,NO,1/1/1964
4517,Calle del Chimbo,,1964.55 €/m2) - District 3: Carabanchel,73,68,3,1,,150900,NO,1/1/1966
4516,Calle Francisco Lizcano,,1886.6 €/m2) - District 3: Carabanchel,82,73,2,1,,208000,YES,1/1/1997
4513,INMACULADA CONCEPCION,,2527.59 €/m2) - District 3: Carabanchel,73,64,2,1,,168000,NO,1/1/1966
4512,Calle de la Laguna,,2048.47 €/m2) - District 3: Carabanchel,102,,3,2,,235000,NO,1/1/1977
4511,Calle Pedro Campos,,2235.32 €/m2) - District 3: Carabanchel,95,70,2,2,,305000,NO,1/1/2007
4510,Calle de Aceuchal,,2323.93 €/m2) - District 3: Carabanchel,90,85,3,2,,375000,NO,1/1/1979
4509,Calle Eulalia Paíno,,1964.55 €/m2) - District 3: Carabanchel,80,,3,1,,145000,NO,1/1/1963
4508,Plaza Vulcano,,1964.55 €/m2) - District 3: Carabanchel,70,,3,1,,149000,NO,1/1/1958
4507,Calle de Belzunegui,,1980.04 €/m2) - District 3: Carabanchel,64,61,3,1,,142000,NO,1/1/1962
4506,Calle Vicente Bautista,,2323.93 €/m2) - District 3: Carabanchel,78,,3,1,,144000,NO,1/1/1974
4505,Av del Manzanares,,2323.93 €/m2) - District 3: Carabanchel,91,73,4,1,,260000,NO,1/1/1962
4503,Calle de Antonio López,,2527.59 €/m2) - District 3: Carabanchel,60,,3,1,,185000,NO,1/1/1937
4502,Calle de Belzunegui,,1980.04 €/m2) - District 3: Carabanchel,63,55,3,1,,148000,NO,1/1/1962
4501,Calle Alfaro,,2048.47 €/m2) - District 3: Carabanchel,72,65,2,1,,155000,YES,1/1/1965
4499,Calle del Radio,,2235.32 €/m2) - District 3: Carabanchel,97,79,3,2,,208000,NO,1/1/1965
4497,Calle San Clemente,,1980.04 €/m2) - District 3: Carabanchel,83,72,3,1,,147500,NO,1/1/1966
4496,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,85,,3,2,,249000,YES,1/1/1982
4495,Calle de Nuestra Señora de la Luz,,2048.47 €/m2) - District 3: Carabanchel,97,,3,1,,195000,NO,1/1/1955
4492,HUMANITARIAS,,2048.47 €/m2) - District 3: Carabanchel,77,71,3,1,,149000,NO,1/1/1969
4491,Calle Eusebio Morán,,2235.32 €/m2) - District 3: Carabanchel,69,61,2,1,,132600,NO,1/1/1965
4489,Via LUSITANA,29,1964.55 €/m2) - District 3: Carabanchel,94,80,2,2,,260000,YES,1/1/2001
4488,Calle de la Duquesa de Tamames,7,1886.6 €/m2) - District 3: Carabanchel,60,52,3,1,,115000,NO,1/1/1965
4487,Calle de Saturnino Tejera,,2048.47 €/m2) - District 3: Carabanchel,60,,2,1,,112000,NO,1/1/1967
4486,Avenida de Oporto. Madrid,,1964.55 €/m2) - District 3: Carabanchel,53,,2,1,,170000,NO,1/1/1963
4485,Urb. cerrada con vigilancia 24h,,1980.04 €/m2) - District 3: Carabanchel,124,,3,2,,318500,YES,1/1/2003
4484,Alferez Juan Usera,,2323.93 €/m2) - District 3: Carabanchel,38,33,1,1,,80000,NO,1/1/1966
4483,Calle de Antonio de Leyva,,2235.32 €/m2) - District 3: Carabanchel,95,,3,2,,250000,NO,1/1/1973
4479,Calle Juan José Bautista. Madrid,,2323.93 €/m2) - District 3: Carabanchel,55,,2,2,,160000,NO,1/1/1964
4477,Avenida Oporto,,1980.04 €/m2) - District 3: Carabanchel,70,61,3,1,,136000,NO,1/1/1958
4476,Avenida del Manzanares,,2527.59 €/m2) - District 3: Carabanchel,69,,2,1,,194000,NO,1/1/1965
4472,Calle Tintas,,2048.47 €/m2) - District 3: Carabanchel,75,,2,1,,149500,NO,1/1/1956
4471,Calle Tordesillas,,1886.6 €/m2) - District 3: Carabanchel,139,,4,2,,319000,YES,1/1/1996
4470,Calle del Toboso,,2323.93 €/m2) - District 3: Carabanchel,75,69,2,1,,134000,NO,1/1/1966
4469,Calle Allariz,,1886.6 €/m2) - District 3: Carabanchel,61,,3,1,,109900,NO,1/1/1967
4468,Calle Papagayo,,1964.55 €/m2) - District 3: Carabanchel,75,69,3,1,,179000,NO,1/1/1967
4465,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,84,,3,2,,239000,YES,1/1/1982
4459,Calle de Matilde Hernández,,2323.93 €/m2) - District 3: Carabanchel,40,,0,1,,162000,YES,1/1/2008
4458,Paseo del Prado,,5000.0 €/m2) - District 4: Centro,150,130,3,2,,850000,NO,1/1/1902
4456,Calle CHURRUCA,,6029.36 €/m2) - District 4: Centro,32,,1,1,,233000,NO,1/1/1975
4455,Calle de Argumosa,,4448.3 €/m2) - District 4: Centro,58,,2,1,,235000,NO,1/1/1900
4452,Calle del Barco,38,5196.25 €/m2) - District 4: Centro,149,,4,2,,595000,NO,1/1/1900
4451,Calle de San Bernardo,,5196.25 €/m2) - District 4: Centro,106,,2,2,,565000,NO,01/01/1892
4450,Calle de Echegaray,,5000.0 €/m2) - District 4: Centro,160,,3,2,,975000,NO,1/1/1905
4449,Calle del Tesoro,,5196.25 €/m2) - District 4: Centro,79,,2,2,,450000,NO,1/1/1900
4444,Calle San Cosme y San Damián,,4448.3 €/m2) - District 4: Centro,57,,1,1,,239000,NO,1/1/1900
4439,Calle del Calvario,,4448.3 €/m2) - District 4: Centro,74,69,2,1,,339000,NO,1/1/1900
4429,Alejandro Sanchez,,2235.32 €/m2) - District 3: Carabanchel,85,,4,1,,160000,NO,1/1/1961
4428,Calle Palma,,5196.25 €/m2) - District 4: Centro,142,,2,1,,550000,NO,1/1/1900
4427,Plaza de España,,4693.52 €/m2) - District 4: Centro,72,,2,1,,340000,NO,1/1/1981
4426,Calle de San Marcos,,6029.36 €/m2) - District 4: Centro,77,65,2,2,,695000,NO,1/1/1995
4425,Calle de la Libertad,,6029.36 €/m2) - District 4: Centro,182,170,3,4,,1630000,NO,1/1/1910
4420,Calle de Vergara,,4693.52 €/m2) - District 4: Centro,134,128,2,2,,644000,NO,1/1/1920
4418,Calle de Toledo,,4693.52 €/m2) - District 4: Centro,133,,2,2,,595000,NO,1/1/1900
4417,Calle del Río,,4693.52 €/m2) - District 4: Centro,63,57,2,1,,276000,NO,1/1/1915
4411,Calle de Toledo,,5390.99 €/m2) - District 4: Centro,105,,4,2,,615000,NO,1/1/1925
4407,Calle del Espíritu Santo,,5196.25 €/m2) - District 4: Centro,87,,3,1,,256000,NO,1/1/1900
4397,Calle de Sagasta,,6029.36 €/m2) - District 4: Centro,107,,3,2,,730000,NO,1/1/1980
4391,Plaza de las Salesas,8,6029.36 €/m2) - District 4: Centro,166,,2,3,,1750000,NO,1/1/1900
4389,Calle de Juanelo,,4448.3 €/m2) - District 4: Centro,148,138,3,1,,611600,NO,1/1/1900
4388,Calle de Santa Cruz de Marcenado,,5196.25 €/m2) - District 4: Centro,255,,4,3,,1050000,YES,1/1/1975
4386,Calle de la Unión,,4693.52 €/m2) - District 4: Centro,72,67,1,1,,348000,NO,01/01/1880
4385,Calle de San Vicente Ferrer,,5196.25 €/m2) - District 4: Centro,70,,1,1,,279000,NO,1/1/2007
4384,Calle Pelayo,,6029.36 €/m2) - District 4: Centro,83,80,1,1,,299990,NO,1/1/1910
4379,Calle de Torija,4,4693.52 €/m2) - District 4: Centro,70,,2,1,,315000,NO,1/1/1900
4375,Calle del Conde de Lemos,,4693.52 €/m2) - District 4: Centro,119,108,3,2,,520000,NO,1/1/1900
4371,Calle del Oso,,4448.3 €/m2) - District 4: Centro,54,,1,1,,269000,NO,01/01/1800
4370,Calle de Fuencarral,,6029.36 €/m2) - District 4: Centro,142,,3,2,,500000,NO,1/1/1900
4357,Calle del Conde de Romanones,10,4448.3 €/m2) - District 4: Centro,186,,3,2,,765000,NO,01/01/1850
4356,Calle DEL CONDE DUQUE,,5196.25 €/m2) - District 4: Centro,248,200,5,3,,1000000,YES,1/1/1976
4355,Marques de Santa Ana,,5196.25 €/m2) - District 4: Centro,140,,4,2,,560000,NO,1/1/1900
4353,Calle Jesús del Valle,,5196.25 €/m2) - District 4: Centro,89,,3,1,,373000,NO,1/1/1900
4352,Calle Doctor Mata,,4448.3 €/m2) - District 4: Centro,126,,3,3,,610000,NO,01/01/1890
4351,Calle de la Colegiata,,4448.3 €/m2) - District 4: Centro,216,,4,2,,930000,YES,1/1/1972
4350,Calle de la Escalinata. Madrid,,4693.52 €/m2) - District 4: Centro,66,,1,1,,369000,NO,1/1/1900
4349,Calle DE CARRANZA,,5196.25 €/m2) - District 4: Centro,49,31,1,1,,305000,NO,1/1/1900
4348,Calle de Rodas,,4448.3 €/m2) - District 4: Centro,73,,2,1,,299000,NO,1/1/1952
4347,Calle de San Pedro Martir,,4448.3 €/m2) - District 4: Centro,93,,3,1,,420000,NO,1/1/1905
4346,Ronda DE VALENCIA,,4448.3 €/m2) - District 4: Centro,37,,2,1,,169000,NO,01/01/1890
4345,Calle del Olmo. Madrid,,4448.3 €/m2) - District 4: Centro,110,,4,1,,449000,NO,1/1/1900
4344,Calle de Atocha,,5000.0 €/m2) - District 4: Centro,204,,5,2,,670000,NO,1/1/1900
4343,Calle de Fuencarral,106,6029.36 €/m2) - District 4: Centro,222,160,3,4,,1200000,NO,1/1/1905
4342,Calle Andrés Borrego,,5196.25 €/m2) - District 4: Centro,116,,4,1,,549000,NO,1/1/1940
4340,Calle de Argumosa,,4448.3 €/m2) - District 4: Centro,99,85,4,2,,475000,NO,1/1/1919
4318,Calle de Concepción Jerónima,,4448.3 €/m2) - District 4: Centro,152,,3,2,,1150000,NO,1/1/2003
4317,Calle de Santa Isabel,,4448.3 €/m2) - District 4: Centro,159,,5,2,,550000,NO,01/01/1890
4311,Plaza de Tirso de Molina. Madrid,,4448.3 €/m2) - District 4: Centro,152,129,5,4,,750000,NO,01/01/1880
4309,Calle de San Bernardino,18,5196.25 €/m2) - District 4: Centro,65,,1,1,,315000,NO,1/1/1900
4308,Calle de Fuencarral,,5196.25 €/m2) - District 4: Centro,142,,3,1,,600000,NO,01/01/1850
4307,Calle Mira el Río Alta,8,4448.3 €/m2) - District 4: Centro,48,41,2,1,,210000,NO,1/1/1970
4306,Calle de Carlos Arniches,,4448.3 €/m2) - District 4: Centro,46,35,1,1,,219000,NO,1/1/1925
4305,Calle de la Escuadra,,4448.3 €/m2) - District 4: Centro,87,80,3,1,,390000,NO,1/1/1954
4302,Calle de Guillermo Rolland,,4693.52 €/m2) - District 4: Centro,175,162,4,2,,999999,NO,01/01/1880
4300,Calle del Sombrerete,,4448.3 €/m2) - District 4: Centro,42,39,1,1,,199000,NO,1/1/1900
4298,Calle Bastero,,4448.3 €/m2) - District 4: Centro,61,,3,1,,270000,NO,1/1/1905
4296,Calle de Hortaleza,,6029.36 €/m2) - District 4: Centro,127,,4,2,,315000,NO,1/1/1900
4295,Calle de la Paloma,,4693.52 €/m2) - District 4: Centro,81,76,2,1,,389000,NO,1/1/1940
4293,Calle de los Abades,,4448.3 €/m2) - District 4: Centro,83,67,2,1,,349000,NO,1/1/1933
4292,Calle del Río,,4693.52 €/m2) - District 4: Centro,63,57,2,1,,260000,NO,1/1/1915
4285,Calle de Hortaleza,,6029.36 €/m2) - District 4: Centro,237,219,7,5,,1150000,NO,1/1/1900
4283,Calle Manzana,,5196.25 €/m2) - District 4: Centro,56,,2,1,,299000,NO,1/1/1900
4282,Calle Echegaray,,5000.0 €/m2) - District 4: Centro,42,36,1,1,,265000,NO,1/1/1900
4279,Águila,,4693.52 €/m2) - District 4: Centro,47,41,1,1,,190000,NO,1/1/1915
4276,Costanilla de Santiago,,4693.52 €/m2) - District 4: Centro,78,65,1,1,,385000,NO,01/01/1890
4271,Calle de Carlos Arniches,,4448.3 €/m2) - District 4: Centro,45,35,1,1,,219000,NO,1/1/1925
4270,Calle del Divino Pastor,,5196.25 €/m2) - District 4: Centro,82,61,2,2,,520000,NO,1/1/1900
4269,Calle Carmen,,5390.99 €/m2) - District 4: Centro,52,,2,1,,290000,NO,1/1/1900
4268,Calle DIVINO PASTOR,,5196.25 €/m2) - District 4: Centro,87,,2,2,,520000,NO,1/1/1900
4261,Calle del Amparo,,4448.3 €/m2) - District 4: Centro,32,,1,1,,132000,NO,01/01/1880
4260,Calle del Divino Pastor,29,5196.25 €/m2) - District 4: Centro,81,72,2,1,,395000,NO,1/1/1900
4258,Calle de Lavapiés,50,4448.3 €/m2) - District 4: Centro,86,72,3,1,,345000,NO,1/1/1900
4256,Calle Sagasta,4,6029.36 €/m2) - District 4: Centro,254,,4,4,,1100000,NO,1/1/1905
4245,Travesía del Almendro,7,4693.52 €/m2) - District 4: Centro,56,48,1,1,,349000,YES,1/1/1900
4244,Calle de los Tres Peces,30,4448.3 €/m2) - District 4: Centro,91,,3,1,,460000,NO,1/1/1900
4242,Calle de los Mártires de Alcalá,,5196.25 €/m2) - District 4: Centro,42,40,1,1,,339000,NO,1/1/1900
4239,Calle de Zurita,,4448.3 €/m2) - District 4: Centro,32,30,2,1,,189000,NO,1/1/1900
4238,Calle Salitre,,4448.3 €/m2) - District 4: Centro,26,,1,1,,178000,NO,1/1/1988
4235,Calle Pelayo,5,6029.36 €/m2) - District 4: Centro,134,,5,1,,520000,NO,1/1/1900
4231,Calle de las Infantas,,6029.36 €/m2) - District 4: Centro,191,178,3,2,,1125000,NO,1/1/1900
4230,Calle del Molino de Viento,,5196.25 €/m2) - District 4: Centro,125,,3,2,,415000,NO,1/1/1944
4229,Calle de Colón,,5196.25 €/m2) - District 4: Centro,94,80,4,2,,525000,NO,1/1/1900
4226,Calle del Escorial,,5196.25 €/m2) - District 4: Centro,112,,3,2,,520000,NO,1/1/1900
4224,Pozas,,5196.25 €/m2) - District 4: Centro,78,,1,1,,485000,NO,1/1/1900
4218,Calle del Príncipe,11,5000.0 €/m2) - District 4: Centro,72,61,1,1,,485000,NO,1/1/1908
4214,Calle de Tudescos,,5196.25 €/m2) - District 4: Centro,159,114,5,5,,940000,NO,1/1/1934
4210,Cuesta DE LAS DESCARGAS,,4693.52 €/m2) - District 4: Centro,126,,0,,,380000,NO,1/1/1900
4208,Calle del Conde de Romanones,,4448.3 €/m2) - District 4: Centro,173,115,4,3,,599000,NO,1/1/1900
4207,Calle del Factor,,4693.52 €/m2) - District 4: Centro,112,88,2,1,,660000,NO,01/01/1890
4191,Calle de Amaniel,20,5196.25 €/m2) - District 4: Centro,72,53,2,1,,398000,NO,1/1/1969
4181,Corredera Alta de San Pablo,,5196.25 €/m2) - District 4: Centro,94,66,2,2,,540000,NO,1/1/1900
4180,Tudescos,,5196.25 €/m2) - District 4: Centro,159,114,5,5,,940000,NO,1/1/1934
4178,Calle de la Alameda,,5000.0 €/m2) - District 4: Centro,38,,0,1,,189000,NO,1/1/1940
4176,Ronda de Segovia,,4693.52 €/m2) - District 4: Centro,50,41,1,1,,219000,NO,1/1/1941
4175,Calle de la Palma,,5196.25 €/m2) - District 4: Centro,50,41,1,1,,234000,NO,1/1/1900
4174,Ronda de Segovia,,4693.52 €/m2) - District 4: Centro,41,,1,1,,212000,NO,1/1/1934
4172,Plaza de Matute,7,5000.0 €/m2) - District 4: Centro,71,70,2,1,,340000,NO,01/01/1890
4171,Calle de la Luna,13,5196.25 €/m2) - District 4: Centro,86,73,2,1,,450000,NO,1/1/1983
4169,Calle del Mesón de Paredes,57,4448.3 €/m2) - District 4: Centro,81,71,3,1,,325000,NO,1/1/1900
4166,Calle de Mejía Lequerica,,6029.36 €/m2) - District 4: Centro,189,174,1,2,,1125000,NO,1/1/1920
4164,Plaza marina española,,4693.52 €/m2) - District 4: Centro,310,280,9,3,,1200000,NO,01/01/1890
4163,Calle de Cervantes,,5000.0 €/m2) - District 4: Centro,56,,1,1,,239000,NO,1/1/1900
4158,Calle del Conde de Lemos,4,4693.52 €/m2) - District 4: Centro,35,,1,1,,227000,NO,1/1/1900
4153,Calle de Lavapiés,,4448.3 €/m2) - District 4: Centro,71,65,1,1,,290000,YES,1/1/1900
4152,Calle de Fuencarral,,5196.25 €/m2) - District 4: Centro,110,98,3,1,,475000,NO,1/1/1900
4151,Corredera Alta de San Pablo,4,5196.25 €/m2) - District 4: Centro,139,127,5,2,,499000,NO,1/1/1900
4150,Calle de la Ballesta,,5196.25 €/m2) - District 4: Centro,65,,2,1,,285000,NO,1/1/2012
4146,Calle de Mejía Lequerica,,6029.36 €/m2) - District 4: Centro,178,,5,2,,950000,NO,1/1/1915
4145,Calle Ponciano,,5196.25 €/m2) - District 4: Centro,125,100,3,2,,499000,NO,1/1/1900
4142,Calle de la Bolsa,14,5390.99 €/m2) - District 4: Centro,40,,0,1,,240000,NO,01/01/1875
4141,Calle de los Reyes,,5196.25 €/m2) - District 4: Centro,63,,1,1,,369000,NO,1/1/1991
4140,Urb. Sol Everyprop.com,,5390.99 €/m2) - District 4: Centro,170,,1,2,,1650000,NO,01/01/1880
4135,Calle Estrella,,5196.25 €/m2) - District 4: Centro,64,,1,1,,390000,YES,1/1/1989
4128,Plaza de Santa Ana,,5000.0 €/m2) - District 4: Centro,110,85,2,2,,920000,YES,1/1/1900
4127,Calle del Divino Pastor,,5196.25 €/m2) - District 4: Centro,43,,1,1,,215000,NO,1/1/1900
4126,Calle Tesoro,,5196.25 €/m2) - District 4: Centro,36,,1,1,,240000,NO,01/01/1899
4125,Calle del Amparo. Madrid,,4448.3 €/m2) - District 4: Centro,15,,0,1,,85000,NO,01/01/1890
4119,Calle de Rodas,,4448.3 €/m2) - District 4: Centro,80,,2,1,,330000,NO,1/1/1975
4110,Plaza del General Vara de Rey,,4448.3 €/m2) - District 4: Centro,50,,2,1,,249990,NO,01/01/1896
4107,Calle de Mallorca,,4448.3 €/m2) - District 4: Centro,96,85,2,1,,398000,NO,1/1/1921
4106,Calle de Atocha,,4448.3 €/m2) - District 4: Centro,261,,3,2,,1150000,NO,01/01/1890
4103,Calle de Pelayo,,6029.36 €/m2) - District 4: Centro,62,,1,1,,430000,NO,1/1/1920
4100,Calle TESORO,,5196.25 €/m2) - District 4: Centro,53,,2,1,,210000,NO,1/1/1900
4095,Calle Trujillos,7,5390.99 €/m2) - District 4: Centro,120,,2,2,,584000,YES,1/1/1972
4093,Calle del Arenal,7,5390.99 €/m2) - District 4: Centro,119,109,2,2,,495000,NO,1/1/1970
4091,Calle del Amparo,,4448.3 €/m2) - District 4: Centro,32,27,1,1,,132000,NO,01/01/1880
4087,Plaza de Cascorro,,4448.3 €/m2) - District 4: Centro,94,,2,2,,520000,NO,01/01/1860
4076,Calle de Alcalá,,5000.0 €/m2) - District 4: Centro,208,200,3,3,,1975000,NO,1/1/2019
4075,Calle de San Bernardo,,5196.25 €/m2) - District 4: Centro,179,,4,1,,770000,NO,1/1/1900
4074,Costanilla de los Ángeles,,4693.52 €/m2) - District 4: Centro,165,,4,2,,775000,NO,1/1/1942
4073,Calle del Tesoro,,5196.25 €/m2) - District 4: Centro,40,,1,1,,240000,NO,1/1/1900
4072,Calle de Toledo,,4693.52 €/m2) - District 4: Centro,46,,1,1,,179000,NO,1/1/1900
4071,Calle de la Ribera de Curtidores,,4448.3 €/m2) - District 4: Centro,144,129,4,2,,480000,NO,1/1/1993
4070,Calle del Olivar,,4448.3 €/m2) - District 4: Centro,156,,2,2,,570000,NO,1/1/1900
4069,Calle de Santa Cruz de Marcenado,,5196.25 €/m2) - District 4: Centro,212,,4,3,,980000,YES,1/1/1975
4067,CALVARIO,,4448.3 €/m2) - District 4: Centro,85,,2,1,,368000,NO,1/1/1900
4066,Calle de Toledo,,4693.52 €/m2) - District 4: Centro,75,,2,1,,409000,NO,1/1/1960
